"","pub_date","main","score"
"1006","2016-02-10","Costs of Wars Are Lingering in Military Budget Plan",-0.333333333333333
"1007","2016-02-10","Arnold Lubasch, Who Covered Crime for The Times, Dies at 83",-0.333333333333333
"1008","2016-02-10","Home and Work: Martino Gamper and Francis Upritchard",0
"1009","2016-02-10","Review: Jhumpa Lahiri's 'In Other Words,' a Writer's Headlong Immersion Into Italian",0
"1010","2016-02-10","A Preview of Chef Albert Adria's Much-Anticipated London Pop-Up",0
"1011","2016-02-10","Reviving the Art of David Jones",0.5
"1012","2016-02-10","Paid Notice: Deaths  DUKE, ROBIN CHANDLER",-0.166666666666667
"1013","2016-02-10","New York Parking Alert: Alternate-Side Rules Suspended on Wednesday",0
"1014","2016-02-10","$1,300,000 Homes in Connecticut, Iowa and Pennsylvania",0
"1015","2016-02-10","The O.J. Simpson Case, Revisited",0
"1016","2016-02-10","U.S. to Send More Troops to Aid Afghan Forces Pressed by Taliban",-0.142857142857143
"1017","2016-02-10","Britain's Global Banking Hub Is Mostly Leery of an E.U. Exit",-0.142857142857143
"1018","2016-02-10","1916: Preparing to Lay a Pacific Cable",-0.25
"1019","2016-02-10","Obama's Budget Seeks to Ease Economic Fears for U.S. Workers",0.142857142857143
"1020","2016-02-10","Michigan State Falls at Purdue; Kansas Tops West Virginia",0
"1021","2016-02-10","Mike and the Mad Dog Rev Up for a Radio City Reunion",0
"1022","2016-02-10","Violette Verdy, a 'Theatrical' Star of Balanchine's City Ballet, Dies at 82",-0.125
"1023","2016-02-10","Zdravko Tolimir, General Tied to Srebrenica Massacre, Dies at 67",-0.285714285714286
"1024","2016-02-10","Black Princeton Professor Says She Was Handcuffed to Table Over Parking Ticket",0
"1025","2016-02-10","Feb. 10, 2016 - Photos of the Day",0
"1026","2016-02-11","Your Thursday Briefing: Ferguson, Janet Yellen, Kanye West",0
"1027","2016-02-11","The End of the Merkel Era",0
"1028","2016-02-11","Review: In 'Zoolander 2,' All Is Still Vanity",-0.25
"1029","2016-02-11","Donald Trump Announces Endorsements, but Doesn&#8217;t Name Them",0.166666666666667
"1030","2016-02-11","Nets Look to Turn the Page on Misery. Maybe Next Week.",-0.25
"1031","2016-02-11","Cuomo's Proposal Seeks Confidentiality for Minors With H.I.V.",0
"1032","2016-02-11","Student Question | How Much Do You Worry About Taking the SAT or ACT?",-0.285714285714286
"1033","2016-02-11","Marc Andreessen Apologizes After Facebook Disavows India Comments",-0.142857142857143
"1034","2016-02-11","John Kasich Campaign Hires Rex Elsass, Admaker Who Worked for Rand Paul",0
"1035","2016-02-11","Twitter User Growth Stalls, and the Chief Pledges to Make Fixes",0
"1036","2016-02-11","Paid Notice: Deaths  ZEIDMAN, HELEN",-0.2
"1037","2016-02-11","Laminate Causes Problems, but Cancer Risk Is Called Low",-0.285714285714286
"1038","2016-02-11","A Lair That Houses 400 Pairs of Sunglasses",0
"1039","2016-02-11","Fashion Industry Scrambles to Find a Use for Snapchat",0.5
"1040","2016-02-11","Tempelhof Airport, Once a Lifeline for Berliners, Reprises Role for Refugees",-0.142857142857143
"1041","2016-02-11","Pregnancy Clinics Fight for Right to Deny Abortion Information",0
"1042","2016-02-11","Creations That Capture Our Imaginations",0
"1043","2016-02-11","Twitter, to Save Itself, Must Scale Back World-Swallowing Ambitions",0.285714285714286
"1044","2016-02-11","China Says Its Students, Even Those Abroad, Need More 'Patriotic Education'",0.125
"1045","2016-02-11","MetLife Makes Its Case Against 'Too Big to Fail' Label",-0.166666666666667
"1046","2016-02-11","2 Kenyan Athletes Accuse Executive of Seeking Bribes to Cut Their Bans",-0.375
"1047","2016-02-11","Paid Notice: Memorials  MOORE, JAMES (JAY)",0
"1048","2016-02-11","Before Donald Trump, There Was Jan Brewer",0
"1049","2016-02-11","Fashion Week Kicks Off",0
"1050","2016-02-11","Paid Notice: Deaths  GALLEN, JILL",-0.2
"1051","2016-02-12","A Momentary Lapse or Abusive Teaching?",-0.5
"1052","2016-02-12","Science Teachers' Grasp of Climate Change Is Found Lacking",-0.142857142857143
"1053","2016-02-12","Rivals Disrupt Jacob Zuma's Speech on South African Economy",-0.25
"1054","2016-02-12","'Marcel Broodthaers,' a Knot of Riddles in a MoMA Retrospective",0
"1055","2016-02-12","Bookshelf: At Home in the Cold",-0.333333333333333
"1056","2016-02-12","Michele Fiore, a Nevada Assemblywoman, Finds Unlikely Role at Oregon Standoff's End",0
"1057","2016-02-12","Review: 'Iphigenia in Splott,' 'The Mother' and 'Escaped Alone'",0
"1058","2016-02-12","Syria's 'Lost Generation'",0
"1059","2016-02-12","Hornets' Michael Kidd-Gilchrist Injures His Shoulder",-0.2
"1060","2016-02-12","For Children Listings for Feb. 12-18",0
"1061","2016-02-12","Paid Notice: Memorials  LEWIS, RICHARD",0
"1062","2016-02-12","New York Fashion Week: Brother Vellies, Creatures of the Wind and Adam Selman in Pictures",0.272727272727273
"1063","2016-02-12","Review: In 'Bad Hurt,' a Staten Island Family Struggles",-0.428571428571429
"1064","2016-02-12","Classical Music Listings for Feb. 12-18",0.25
"1065","2016-02-12","At Jason Wu, Textural Takes on Eyes and Hair",0.2
"1066","2016-02-12","Paid Notice: Memorials  SIMON, ABBOTT",0
"1067","2016-02-12","New Donald Trump Ad Highlights Father of Teenager Killed by Illegal Immigrant",-0.111111111111111
"1068","2016-02-12","Movie Listings for Feb. 12-18",0
"1069","2016-02-12","A Word With: Irving Azoff, a Hard-Charging Artists' Manager",0.166666666666667
"1070","2016-02-12","New Fear That Central Banks Are Hindering Global Growth",-0.285714285714286
"1071","2016-02-12","Dean Smith's Shadow Looms Over U.N.C. as It Struggles With a Scandal's Fallout",-0.625
"1072","2016-02-12","Six Perfumers Describe the One They Love, Through Smell",0.333333333333333
"1073","2016-02-12","Judge Plans to Unseal Secret Papers in Sheldon Silver's Case",-0.125
"1074","2016-02-12","Valentines, Vengeful and Comic, Through an Antique Lens",0
"1075","2016-02-12","Wall St. Whistle-Blowers, Often Scorned, Get New Support",-0.142857142857143
"1076","2016-02-13","Rebecca Minkoff: Fall 2016 RTW",-0.25
"1077","2016-02-13","U.S. Plans to Resume Commercial Flights to Cuba This Year",0
"1078","2016-02-13","A Failed Auction? Might Be Nice.",0
"1079","2016-02-13","2 Female Students Killed in Shooting at Independence High School in Arizona",-0.125
"1080","2016-02-13","Michigan: Snyder Will Testify on Poisoned Water",0
"1081","2016-02-13","What to Do About Syria?",0
"1082","2016-02-13","Hola, Cuba! It's Hollywood Calling",0.25
"1083","2016-02-13","Justice Antonin Scalia Dies at 79",0
"1084","2016-02-13","At Yale, the Issue Is Not Free Speech but Judgment",0.2
"1085","2016-02-13","Bernie Sanders Tells Volunteers in Reno to Expect Victory in Nevada",0.125
"1086","2016-02-13","Anxiety Rises in Mexico as the Peso Tumbles",-0.2
"1087","2016-02-13","Alexander Wang: Fall 2016 RTW",-0.25
"1088","2016-02-13","California: Prosecutors Seek to Derail Prison Initiative",-0.166666666666667
"1089","2016-02-13","Hillary Clinton Emails Released by State Department",0.166666666666667
"1090","2016-02-13","Fashion Week Today: Monse, from a Pair of Oscar de la Renta Alumni, Builds on Early Buzz",0.0909090909090909
"1091","2016-02-13","With 3 California Sites, Obama Nearly Doubles Public Land He's Protected",0
"1092","2016-02-13","Deadly Domestic Violence",-0.666666666666667
"1093","2016-02-13","Layers a Ton, Loves Carolina Herrera",0.2
"1094","2016-02-13","Paid Notice: Deaths  BRAUN, HARVEY DANIEL",-0.166666666666667
"1095","2016-02-13","Justice Antonin Scalia's Supreme Court Legacy",0.5
"1096","2016-02-13","Emoji Maker Finds Muse in a Kim: Jong-un, Not Kardashian West",0
"1097","2016-02-13","Slideshow: Off the Runway",0
"1098","2016-02-13","Earth, Wind &amp; Fire's Musical Reintegration",-0.166666666666667
"1099","2016-02-13","Hillary Clinton Sharpens Focus After Democratic Debate Tussles",-0.142857142857143
"1100","2016-02-13","The Daily Shoe: Alexander Wang",0
"1101","2016-02-14","Paid Notice: Deaths  TRENT, PAUL",-0.2
"1102","2016-02-14","Cuba Returns Inert Hellfire Missile to U.S.",0.2
"1103","2016-02-14","Three's a Trend: Extra-Warm Shearling",0
"1104","2016-02-14","Darsi Monaco, Jacob Mueser",0
"1105","2016-02-14","At Victoria Beckham, Slick Ponytails and a Soft Palette",0.166666666666667
"1106","2016-02-14","New York Fashion Week: Baja East and Altuzarra in Pictures",0.125
"1107","2016-02-14","A Terrible, Happy Accident in Rio",-0.25
"1108","2016-02-14","Inside the List",0
"1109","2016-02-14","Paid Notice: Deaths  POPOFF, WILLIAM",-0.2
"1110","2016-02-14","At Alexander Wang, Youth Culture Storms Through Church",0
"1111","2016-02-14","For Some, It's Time to Look Overseas Again",0
"1112","2016-02-14","I Now Pronounce You Husband and Husband",0
"1113","2016-02-14","Jordan Struggles Under a Wave of Syrian Refugees",-0.4
"1114","2016-02-14","&#8216;Golden Bride&#8217; to Return for Second Engagement",0.6
"1115","2016-02-14","Tommy Kelly, Who Played a Hollywood Tom Sawyer, Dies at 90",0
"1116","2016-02-14","'Vinyl' Series Premiere: A Golden Ear and a Silver Tongue",0.285714285714286
"1117","2016-02-14","'Major Crimes,' With Ambition",0
"1118","2016-02-14","'The Revenant' Lends Trapper Chic a Dose of Gritty Realness",0.285714285714286
"1119","2016-02-14","What to Cook This Week",0
"1120","2016-02-14","Paid Notice: Deaths  CLUNN, ANDREW",-0.2
"1121","2016-02-14","University Student in New Delhi Arrested on Sedition Complaint",-0.142857142857143
"1122","2016-02-14","At a Chinatown Bar, Libations Sipped by the Light of Disco Balls",0.142857142857143
"1123","2016-02-14","Strange Fascinations in a Kitsch Hideaway",0.25
"1124","2016-02-14","Jason Forbach, Joseph Spieldenner",0
"1125","2016-02-14","Devils Earn Valuable Point in Overtime Defeat of Flyers",-0.285714285714286
"1126","2016-02-15","Brazil Pushes Public to Do Its Part in Fighting Zika Spread",-0.285714285714286
"1127","2016-02-15","Creating a Computer Voice That People Like",0.4
"1128","2016-02-15","Man Pleads Not Guilty in Stabbing of Woman and Her Daughters on Staten Island",-0.125
"1129","2016-02-15","Paid Notice: Deaths  CLARICK, DONALD E.",-0.2
"1130","2016-02-15","UConn Rolls, Though Only After Temple Threatens ",-0.2
"1131","2016-02-15","What to Watch Monday",0
"1132","2016-02-15","Future Earns His Third Straight No. 1 With &#8216;EVOL&#8217;",0.2
"1133","2016-02-15","Zac Posen: Fall 2016 RTW",-0.25
"1134","2016-02-15","Documentary on Migrants Wins Praise at Berlin Film Festival",0.285714285714286
"1135","2016-02-15","Arsenal and Spurs Come Away Winners in Matchups of Top Four",0.125
"1136","2016-02-15","'The X-Files' Season 10, Episode 5: Mulder's Magic Mushrooms",0.166666666666667
"1137","2016-02-15","Past Grammy Looks: The Good, the Bad and the Memorable",0.166666666666667
"1138","2016-02-15","Group Backing Ted Cruz Makes $573,000 Ad Buy in Nevada",0.285714285714286
"1139","2016-02-15","Hood by Air's Shayne Oliver Returns to His American Roots",0
"1140","2016-02-15","Ranch Owner Recalls Finding Justice Antonin Scalia's Body",0.125
"1141","2016-02-15","Brits Off Broadway Festival Announces Lineup",0.2
"1142","2016-02-15","Peyton Manning Cited in Sexual-Assault Lawsuit",0.2
"1143","2016-02-15","Slide Show: Grammys Red Carpet",-0.2
"1144","2016-02-15","Republican Debate Takeaways: Saturday Night Fighting",-0.333333333333333
"1145","2016-02-15","Don't Privatize Air Traffic Control",0
"1146","2016-02-15","Romee Strijd Transforms at Jeremy Scott",0
"1147","2016-02-15","Stick Insect Helps Scientists Study How Animals Move",-0.285714285714286
"1148","2016-02-15","1941: British Parachutists Invade Italy",-0.25
"1149","2016-02-15","From Black-and-White Negatives, a Positive View of Harlem",0
"1150","2016-02-15","Malawi Gets Its First Grammy Nomination, With Album by Prison Inmates",-0.125
"1151","2016-02-16","Lululeika Ravn Liep Transforms at Rodarte",0
"1152","2016-02-16","Our Poor Water Quality",0
"1153","2016-02-16","Low Oil Prices Claim New Victim, an Offshore Drilling Company From Texas",0
"1154","2016-02-16","Q. and A.: Steps Toward Settling Puerto Rico's Debt",0.166666666666667
"1155","2016-02-16","Rising Yen Adds to Abe's Challenges as Japan's Economy Contracts",-0.125
"1156","2016-02-16","'Embrace of the Serpent,' Ciro Guerra's Searching Tale About Invaded Amazon Cultures",0.111111111111111
"1157","2016-02-16","2016 Grammy Awards",0.5
"1158","2016-02-16","Ehud Olmert, Ex-Prime Minister of Israel, Begins Prison Sentence",-0.125
"1159","2016-02-16","The Chirp Heard Across the Universe",0
"1160","2016-02-16","New York Fashion Week: Tommy Hilfiger and Jeremy Scott in Pictures",0.111111111111111
"1161","2016-02-16","Oscar de la Renta: Fall 2016 RW",-0.333333333333333
"1162","2016-02-16","At Thom Browne, Revisiting New York City's Not-so-Roaring '20s",0
"1163","2016-02-16","How Does One Dog Recognize Another as a Dog?",0
"1164","2016-02-16","The Trial of Hissene Habre",0
"1165","2016-02-16","The War After Scalia",-0.5
"1166","2016-02-16","A.P.C's Jean Touitou on Beauty - and Coming to New York",0.285714285714286
"1167","2016-02-16","At Mass, Pope Francis Embraces 'Misunderstood' of Mexico",0
"1168","2016-02-16","Morning Agenda: Stock Markets Spring Back",0.166666666666667
"1169","2016-02-16","Steven Stucky, Composer Who Won a Pulitzer, Dies at 66",-0.166666666666667
"1170","2016-02-16","Rodarte: Fall 2016 RTW",-0.333333333333333
"1171","2016-02-16","Purple Magazine and Jeremy Scott Keep the Fashion Party Going",0.142857142857143
"1172","2016-02-16","Your Tuesday Evening Briefing: Hillary Clinton, Cuba, Grammy Awards",0.125
"1173","2016-02-16","My Unicorn Problem",-0.5
"1174","2016-02-16","Bernie Sanders and Hillary Clinton to Meet Civil Rights Leaders",0.375
"1175","2016-02-16","Saying Farewell to David Frei, Westminster's Nuzzling Voice",0
"1176","2016-02-17","N.H.L. This Week: Blackhawks Visit Rangers, Then Go Outdoors",0
"1177","2016-02-17","John Slaney Has a New Shot at Glory, 25 Years After His Moment",0.142857142857143
"1178","2016-02-17","Penetrating Every Stage of Afghan Opium Chain, Taliban Become a Cartel",0
"1179","2016-02-17","Modern Love: The Podcast | Magically Interrupted",0.4
"1180","2016-02-17","Oil Output Freeze Has a Catch: Attracting OPEC Unity",0.142857142857143
"1181","2016-02-17","Jeb Bush Pushes Back At Marco Rubio on Foreign Policy Experience",0
"1182","2016-02-17","The Consequences of Our Consequence-Free Society",0
"1183","2016-02-17","A Fluffy White Dark Horse at Westminster",-0.2
"1184","2016-02-17","Kichin",0
"1185","2016-02-17","N.S.A. Discloses Inspector General Reports on Surveillance Program",0
"1186","2016-02-17","U.N. Rights Official Urges China to Release Detained Lawyers",0
"1187","2016-02-17","John Kasich Turns His Sights on New England",-0.166666666666667
"1188","2016-02-17","What to Watch Wednesday",0
"1189","2016-02-17","What Has the Wonks Worried",-0.5
"1190","2016-02-17","Where to See Ballet and Puppet Theater in Yogyakarta",0
"1191","2016-02-17","A New Shoe Brand Focuses on the Classics",0.2
"1192","2016-02-17","Paid Notice: Deaths  LOWENSTEIN, HARRY",-0.2
"1193","2016-02-17","U.S. Had Cyberattack Plan if Iran Nuclear Dispute Led to Conflict",-0.285714285714286
"1194","2016-02-17","A Young Sneaker Brand Enlists an Octogenarian South African Artist",0
"1195","2016-02-17","Morning Agenda: Fed&#8217;s Neel Kashkari Says Banks Still Too Big to Fail",-0.2
"1196","2016-02-17","Xinjiang Region of China Bans Glacier Tourism, Citing Risk to Ecosystem",0
"1197","2016-02-17","At the Grammys, a Muted Night for Fashion",0.25
"1198","2016-02-17","Xuly Bet: Fall 2016 RTW",-0.25
"1199","2016-02-17","University of Arizona Students Hurl Insults, and Litter, at Mosque in Tucson",-0.25
"1200","2016-02-17","Pope Francis Entreats Mexico&#8217;s Youth to Resist Call of Drug Cartels",0
"1201","2016-02-18","Paid Notice: Deaths  JAHARIS, MICHAEL",-0.2
"1202","2016-02-18","How to Break a Party",-0.5
"1203","2016-02-18","Aid Deliveries Begin to 5 Besieged Syrian Towns",0
"1204","2016-02-18","Cliffside Home Will Go to Los Angeles County Museum of Art",0.375
"1205","2016-02-18","A Bronx Precinct Where Killings Persist",-0.25
"1206","2016-02-18","Market Rises on Gains in Oil Prices and Earnings",0.166666666666667
"1207","2016-02-18","Jordan Spieth and Rory McIlroy Resume Fight for Top Spot",-0.25
"1208","2016-02-18","Racial Gerrymandering in North Carolina",0
"1209","2016-02-18","Paid Notice: Deaths  MOROFF, LIBBY",-0.2
"1210","2016-02-18","A Supreme Court With Merrick Garland Would Be the Most Liberal in Decades",0.333333333333333
"1211","2016-02-18","PEN World Voices Returns With Focus on Mexico",0.166666666666667
"1212","2016-02-18","Ex-Deutsche Bank Analyst to Pay $100,000 Over Ratings",0.2
